"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 9691738, SEN S/N: 9691738)"	"Intensité, Lux (LGR S/N: 9691738, SEN S/N: 9691738)"	"Coupleur attaché (LGR S/N: 9691738, SEN S/N: 9691738)"	"Hôte connecté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Arrêté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Fin de fichier (LGR S/N: 9691738, SEN S/N: 9691738)"
15265	05/02/20	10:00:00	14.804	32.3				
15266	05/02/20	11:00:00	14.804	43.1				
15267	05/02/20	12:00:00	14.804	53.8				
15268	05/02/20	13:00:00	14.900	86.1				
15269	05/02/20	14:00:00	14.804	64.6				
15270	05/02/20	15:00:00	14.804	53.8				
15271	05/02/20	16:00:00	14.804	10.8				
15272	05/02/20	17:00:00	14.804	0.0				
15273	05/02/20	18:00:00	14.804	0.0				
15274	05/02/20	19:00:00	14.804	0.0				
15275	05/02/20	20:00:00	14.804	0.0				
15276	05/02/20	21:00:00	14.804	0.0				
15277	05/02/20	22:00:00	14.804	0.0				
15278	05/02/20	23:00:00	14.709	0.0				
15279	06/02/20	00:00:00	14.709	0.0				
15280	06/02/20	01:00:00	14.709	0.0				
15281	06/02/20	02:00:00	14.709	0.0				
15282	06/02/20	03:00:00	14.709	0.0				
15283	06/02/20	04:00:00	14.709	0.0				
15284	06/02/20	05:00:00	14.709	0.0				
15285	06/02/20	06:00:00	14.709	0.0				
15286	06/02/20	07:00:00	14.709	0.0				
15287	06/02/20	08:00:00	14.709	0.0				
15288	06/02/20	09:00:00	14.613	0.0				
15289	06/02/20	10:00:00	14.613	0.0				
15290	06/02/20	11:00:00	14.613	10.8				
15291	06/02/20	12:00:00	14.709	21.5				
15292	06/02/20	13:00:00	14.613	32.3				
15293	06/02/20	14:00:00	14.613	32.3				
15294	06/02/20	15:00:00	14.613	32.3				
15295	06/02/20	16:00:00	14.613	21.5				
15296	06/02/20	17:00:00	14.613	0.0				
15297	06/02/20	18:00:00	14.613	0.0				
15298	06/02/20	19:00:00	14.613	0.0				
15299	06/02/20	20:00:00	14.613	0.0				
15300	06/02/20	21:00:00	14.613	0.0				
15301	06/02/20	22:00:00	14.613	0.0				
15302	06/02/20	23:00:00	14.613	0.0				
15303	07/02/20	00:00:00	14.613	0.0				
15304	07/02/20	01:00:00	14.613	0.0				
15305	07/02/20	02:00:00	14.613	0.0				
15306	07/02/20	03:00:00	14.613	0.0				
15307	07/02/20	04:00:00	14.613	0.0				
15308	07/02/20	05:00:00	14.613	0.0				
15309	07/02/20	06:00:00	14.613	0.0				
15310	07/02/20	07:00:00	14.613	0.0				
15311	07/02/20	08:00:00	14.613	0.0				
15312	07/02/20	09:00:00	14.613	0.0				
15313	07/02/20	10:00:00	14.517	0.0				
15314	07/02/20	11:00:00	14.613	0.0				
15315	07/02/20	12:00:00	14.613	32.3				
15316	07/02/20	13:00:00	14.613	32.3				
15317	07/02/20	14:00:00	14.613	21.5				
15318	07/02/20	15:00:00	14.613	21.5				
15319	07/02/20	16:00:00	14.613	21.5				
15320	07/02/20	17:00:00	14.613	0.0				
15321	07/02/20	18:00:00	14.613	0.0				
15322	07/02/20	19:00:00	14.613	0.0				
15323	07/02/20	20:00:00	14.517	0.0				
15324	07/02/20	21:00:00	14.517	0.0				
15325	07/02/20	22:00:00	14.613	0.0				
15326	07/02/20	23:00:00	14.517	0.0				
15327	08/02/20	00:00:00	14.613	0.0				
15328	08/02/20	01:00:00	14.613	0.0				
15329	08/02/20	02:00:00	14.613	0.0				
15330	08/02/20	03:00:00	14.613	0.0				
15331	08/02/20	04:00:00	14.613	0.0				
15332	08/02/20	05:00:00	14.613	0.0				
15333	08/02/20	06:00:00	14.613	0.0				
15334	08/02/20	07:00:00	14.517	0.0				
15335	08/02/20	08:00:00	14.613	0.0				
15336	08/02/20	09:00:00	14.613	0.0				
15337	08/02/20	10:00:00	14.613	0.0				
15338	08/02/20	11:00:00	14.613	10.8				
15339	08/02/20	12:00:00	14.613	10.8				
15340	08/02/20	13:00:00	14.613	21.5				
15341	08/02/20	14:00:00	14.613	21.5				
15342	08/02/20	15:00:00	14.613	21.5				
15343	08/02/20	16:00:00	14.613	10.8				
15344	08/02/20	17:00:00	14.613	0.0				
15345	08/02/20	18:00:00	14.613	0.0				
15346	08/02/20	19:00:00	14.613	0.0				
15347	08/02/20	20:00:00	14.613	0.0				
15348	08/02/20	21:00:00	14.613	0.0				
15349	08/02/20	22:00:00	14.613	0.0				
15350	08/02/20	23:00:00	14.613	0.0				
15351	09/02/20	00:00:00	14.613	0.0				
15352	09/02/20	01:00:00	14.613	0.0				
15353	09/02/20	02:00:00	14.613	0.0				
15354	09/02/20	03:00:00	14.613	0.0				
15355	09/02/20	04:00:00	14.517	0.0				
15356	09/02/20	05:00:00	14.517	0.0				
15357	09/02/20	06:00:00	14.517	0.0				
15358	09/02/20	07:00:00	14.517	0.0				
15359	09/02/20	08:00:00	14.421	0.0				
15360	09/02/20	09:00:00	14.517	0.0				
15361	09/02/20	10:00:00	14.613	0.0				
15362	09/02/20	11:00:00	14.613	10.8				
15363	09/02/20	12:00:00	14.613	10.8				
15364	09/02/20	13:00:00	14.613	21.5				
15365	09/02/20	14:00:00	14.517	10.8				
15366	09/02/20	15:00:00	14.517	10.8				
15367	09/02/20	16:00:00	14.517	10.8				
15368	09/02/20	17:00:00	14.613	0.0				
15369	09/02/20	18:00:00	14.517	0.0				
15370	09/02/20	19:00:00	14.517	0.0				
15371	09/02/20	20:00:00	14.517	0.0				
15372	09/02/20	21:00:00	14.517	0.0				
15373	09/02/20	22:00:00	14.517	0.0				
15374	09/02/20	23:00:00	14.421	0.0				
15375	10/02/20	00:00:00	14.517	0.0				
15376	10/02/20	01:00:00	14.517	0.0				
15377	10/02/20	02:00:00	14.517	0.0				
15378	10/02/20	03:00:00	14.517	0.0				
15379	10/02/20	04:00:00	14.517	0.0				
15380	10/02/20	05:00:00	14.517	0.0				
15381	10/02/20	06:00:00	14.421	0.0				
15382	10/02/20	07:00:00	14.421	0.0				
15383	10/02/20	08:00:00	14.421	0.0				
15384	10/02/20	09:00:00	14.421	0.0				
15385	10/02/20	10:00:00	14.421	0.0				
15386	10/02/20	11:00:00	14.421	10.8				
15387	10/02/20	12:00:00	14.517	10.8				
15388	10/02/20	13:00:00	14.613	21.5				
15389	10/02/20	14:00:00	14.613	10.8				
15390	10/02/20	15:00:00	14.517	21.5				
15391	10/02/20	16:00:00	14.517	10.8				
15392	10/02/20	17:00:00	14.517	0.0				
15393	10/02/20	18:00:00	14.517	0.0				
15394	10/02/20	19:00:00	14.517	0.0				
15395	10/02/20	20:00:00	14.517	0.0				
15396	10/02/20	21:00:00	14.517	0.0				
15397	10/02/20	22:00:00	14.421	0.0				
15398	10/02/20	23:00:00	14.421	0.0				
15399	11/02/20	00:00:00	14.517	0.0				
15400	11/02/20	01:00:00	14.517	0.0				
15401	11/02/20	02:00:00	14.517	0.0				
15402	11/02/20	03:00:00	14.517	0.0				
15403	11/02/20	04:00:00	14.517	0.0				
15404	11/02/20	05:00:00	14.517	0.0				
15405	11/02/20	06:00:00	14.517	0.0				
15406	11/02/20	07:00:00	14.517	0.0				
15407	11/02/20	08:00:00	14.421	0.0				
15408	11/02/20	09:00:00	14.517	0.0				
15409	11/02/20	10:00:00	14.421	0.0				
15410	11/02/20	11:00:00	14.517	10.8				
15411	11/02/20	12:00:00	14.517	21.5				
15412	11/02/20	13:00:00	14.517	21.5				
15413	11/02/20	14:00:00	14.421	21.5				
15414	11/02/20	15:00:00	14.517	21.5				
15415	11/02/20	16:00:00	14.421	10.8				
15416	11/02/20	17:00:00	14.517	0.0				
15417	11/02/20	18:00:00	14.421	0.0				
15418	11/02/20	19:00:00	14.517	0.0				
15419	11/02/20	20:00:00	14.517	0.0				
15420	11/02/20	21:00:00	14.517	0.0				
15421	11/02/20	22:00:00	14.517	0.0				
15422	11/02/20	23:00:00	14.421	0.0				
15423	12/02/20	00:00:00	14.421	0.0				
15424	12/02/20	01:00:00	14.517	0.0				
15425	12/02/20	02:00:00	14.517	0.0				
15426	12/02/20	03:00:00	14.517	0.0				
15427	12/02/20	04:00:00	14.421	0.0				
15428	12/02/20	05:00:00	14.421	0.0				
15429	12/02/20	06:00:00	14.421	0.0				
15430	12/02/20	07:00:00	14.421	0.0				
15431	12/02/20	08:00:00	14.421	0.0				
15432	12/02/20	09:00:00	14.421	0.0				
15433	12/02/20	10:00:00	14.421	0.0				
15434	12/02/20	11:00:00	14.421	10.8				
15435	12/02/20	12:00:00	14.421	10.8				
15436	12/02/20	13:00:00	14.421	21.5				
15437	12/02/20	14:00:00	14.421	21.5				
15438	12/02/20	15:00:00	14.421	0.0				
15439	12/02/20	16:00:00	14.421	10.8				
15440	12/02/20	17:00:00	14.421	0.0				
15441	12/02/20	18:00:00	14.421	0.0				
15442	12/02/20	19:00:00	14.421	0.0				
15443	12/02/20	20:00:00	14.421	0.0				
15444	12/02/20	21:00:00	14.421	0.0				
15445	12/02/20	22:00:00	14.421	0.0				
15446	12/02/20	23:00:00	14.421	0.0				
15447	13/02/20	00:00:00	14.421	0.0				
15448	13/02/20	01:00:00	14.421	0.0				
15449	13/02/20	02:00:00	14.421	0.0				
15450	13/02/20	03:00:00	14.421	0.0				
15451	13/02/20	04:00:00	14.421	0.0				
15452	13/02/20	05:00:00	14.421	0.0				
15453	13/02/20	06:00:00	14.421	0.0				
15454	13/02/20	07:00:00	14.421	0.0				
15455	13/02/20	08:00:00	14.421	0.0				
15456	13/02/20	09:00:00	14.421	0.0				
15457	13/02/20	10:00:00	14.421	0.0				
15458	13/02/20	11:00:00	14.421	10.8				
15459	13/02/20	12:00:00	14.421	21.5				
15460	13/02/20	13:00:00	14.421	32.3				
15461	13/02/20	14:00:00	14.421	21.5				
15462	13/02/20	15:00:00	14.421	21.5				
15463	13/02/20	16:00:00	14.421	21.5				
15464	13/02/20	17:00:00	14.421	0.0				
15465	13/02/20	18:00:00	14.421	0.0				
15466	13/02/20	19:00:00	14.517	0.0				
15467	13/02/20	20:00:00	14.517	0.0				
15468	13/02/20	21:00:00	14.517	0.0				
15469	13/02/20	22:00:00	14.517	0.0				
15470	13/02/20	23:00:00	14.421	0.0				
15471	14/02/20	00:00:00	14.421	0.0				
15472	14/02/20	01:00:00	14.421	0.0				
15473	14/02/20	02:00:00	14.517	0.0				
15474	14/02/20	03:00:00	14.517	0.0				
15475	14/02/20	04:00:00	14.421	0.0				
15476	14/02/20	05:00:00	14.517	0.0				
15477	14/02/20	06:00:00	14.517	0.0				
15478	14/02/20	07:00:00	14.421	0.0				
15479	14/02/20	08:00:00	14.517	0.0				
15480	14/02/20	09:00:00	14.421	0.0				
15481	14/02/20	10:00:00	14.421	0.0				
15482	14/02/20	11:00:00	14.421	10.8				
15483	14/02/20	12:00:00	14.421	0.0				
15484	14/02/20	13:00:00	14.421	0.0				
15485	14/02/20	14:00:00	14.421	0.0				
15486	14/02/20	15:00:00	14.421	21.5				
15487	14/02/20	16:00:00	14.421	0.0				
15488	14/02/20	17:00:00	14.421	0.0				
15489	14/02/20	18:00:00	14.421	0.0				
15490	14/02/20	19:00:00	14.421	0.0				
15491	14/02/20	20:00:00	14.421	0.0				
15492	14/02/20	21:00:00	14.421	0.0				
15493	14/02/20	22:00:00	14.421	0.0				
15494	14/02/20	23:00:00	14.421	0.0				
15495	15/02/20	00:00:00	14.325	0.0				
15496	15/02/20	01:00:00	14.325	0.0				
15497	15/02/20	02:00:00	14.325	0.0				
15498	15/02/20	03:00:00	14.325	0.0				
15499	15/02/20	04:00:00	14.325	0.0				
15500	15/02/20	05:00:00	14.421	0.0				
15501	15/02/20	06:00:00	14.517	0.0				
15502	15/02/20	07:00:00	14.517	0.0				
15503	15/02/20	08:00:00	14.421	0.0				
15504	15/02/20	09:00:00	14.325	0.0				
15505	15/02/20	10:00:00	14.421	0.0				
15506	15/02/20	11:00:00	14.325	10.8				
15507	15/02/20	12:00:00	14.421	21.5				
15508	15/02/20	13:00:00	14.421	21.5				
15509	15/02/20	14:00:00	14.421	21.5				
15510	15/02/20	15:00:00	14.421	21.5				
15511	15/02/20	16:00:00	14.421	21.5				
15512	15/02/20	17:00:00	14.421	0.0				
15513	15/02/20	18:00:00	14.421	0.0				
15514	15/02/20	19:00:00	14.421	0.0				
15515	15/02/20	20:00:00	14.421	0.0				
15516	15/02/20	21:00:00	14.421	0.0				
15517	15/02/20	22:00:00	14.421	0.0				
15518	15/02/20	23:00:00	14.421	0.0				
15519	16/02/20	00:00:00	14.421	0.0				
15520	16/02/20	01:00:00	14.421	0.0				
15521	16/02/20	02:00:00	14.421	0.0				
15522	16/02/20	03:00:00	14.421	0.0				
15523	16/02/20	04:00:00	14.421	0.0				
15524	16/02/20	05:00:00	14.421	0.0				
15525	16/02/20	06:00:00	14.421	0.0				
15526	16/02/20	07:00:00	14.421	0.0				
15527	16/02/20	08:00:00	14.421	0.0				
15528	16/02/20	09:00:00	14.421	0.0				
15529	16/02/20	10:00:00	14.421	0.0				
15530	16/02/20	11:00:00	14.421	10.8				
15531	16/02/20	12:00:00	14.421	21.5				
15532	16/02/20	13:00:00	14.421	32.3				
15533	16/02/20	14:00:00	14.421	32.3				
15534	16/02/20	15:00:00	14.421	32.3				
15535	16/02/20	16:00:00	14.421	10.8				
15536	16/02/20	17:00:00	14.421	0.0				
15537	16/02/20	18:00:00	14.421	0.0				
15538	16/02/20	19:00:00	14.421	0.0				
15539	16/02/20	20:00:00	14.421	0.0				
15540	16/02/20	21:00:00	14.421	0.0				
15541	16/02/20	22:00:00	14.421	0.0				
15542	16/02/20	23:00:00	14.421	0.0				
15543	17/02/20	00:00:00	14.421	0.0				
15544	17/02/20	01:00:00	14.421	0.0				
15545	17/02/20	02:00:00	14.421	0.0				
15546	17/02/20	03:00:00	14.421	0.0				
15547	17/02/20	04:00:00	14.421	0.0				
15548	17/02/20	05:00:00	14.421	0.0				
15549	17/02/20	06:00:00	14.421	0.0				
15550	17/02/20	07:00:00	14.421	0.0				
15551	17/02/20	08:00:00	14.421	0.0				
15552	17/02/20	09:00:00	14.421	0.0				
15553	17/02/20	10:00:00	14.421	0.0				
15554	17/02/20	11:00:00	14.421	10.8				
15555	17/02/20	12:00:00	14.421	21.5				
15556	17/02/20	13:00:00	14.421	21.5				
15557	17/02/20	14:00:00	14.421	21.5				
15558	17/02/20	15:00:00	14.421	21.5				
15559	17/02/20	16:00:00	14.421	10.8				
15560	17/02/20	17:00:00	14.421	0.0				
15561	17/02/20	18:00:00	14.421	0.0				
15562	17/02/20	19:00:00	14.421	0.0				
15563	17/02/20	20:00:00	14.421	0.0				
15564	17/02/20	21:00:00	14.421	0.0				
15565	17/02/20	22:00:00	14.421	0.0				
15566	17/02/20	23:00:00	14.421	0.0				
15567	18/02/20	00:00:00	14.421	0.0				
15568	18/02/20	01:00:00	14.421	0.0				
15569	18/02/20	02:00:00	14.421	0.0				
15570	18/02/20	03:00:00	14.421	0.0				
15571	18/02/20	04:00:00	14.421	0.0				
15572	18/02/20	05:00:00	14.421	0.0				
15573	18/02/20	06:00:00	14.421	0.0				
15574	18/02/20	07:00:00	14.421	0.0				
15575	18/02/20	08:00:00	14.421	0.0				
15576	18/02/20	09:00:00	14.421	0.0				
15577	18/02/20	10:00:00	14.421	0.0				
15578	18/02/20	11:00:00	14.421	10.8				
15579	18/02/20	12:00:00	14.421	10.8				
15580	18/02/20	13:00:00	14.517	21.5				
15581	18/02/20	14:00:00	14.421	21.5				
15582	18/02/20	15:00:00	14.421	10.8				
15583	18/02/20	16:00:00	14.421	10.8				
15584	18/02/20	17:00:00	14.421	0.0				
15585	18/02/20	18:00:00	14.421	0.0				
15586	18/02/20	19:00:00	14.421	0.0				
15587	18/02/20	20:00:00	14.421	0.0				
15588	18/02/20	21:00:00	14.517	0.0				
15589	18/02/20	22:00:00	14.517	0.0				
15590	18/02/20	23:00:00	14.421	0.0				
15591	19/02/20	00:00:00	14.517	0.0				
15592	19/02/20	01:00:00	14.421	0.0				
15593	19/02/20	02:00:00	14.421	0.0				
15594	19/02/20	03:00:00	14.421	0.0				
15595	19/02/20	04:00:00	14.421	0.0				
15596	19/02/20	05:00:00	14.421	0.0				
15597	19/02/20	06:00:00	14.421	0.0				
15598	19/02/20	07:00:00	14.421	0.0				
15599	19/02/20	08:00:00	14.421	0.0				
15600	19/02/20	09:00:00	14.421	0.0				
15601	19/02/20	10:00:00	14.421	0.0				
15602	19/02/20	11:00:00	14.421	10.8				
15603	19/02/20	12:00:00	14.517	10.8				
15604	19/02/20	13:00:00	14.517	21.5				
15605	19/02/20	14:00:00	14.517	32.3				
15606	19/02/20	15:00:00	14.517	10.8				
15607	19/02/20	16:00:00	14.421	10.8				
15608	19/02/20	17:00:00	14.421	0.0				
15609	19/02/20	18:00:00	14.421	0.0				
15610	19/02/20	19:00:00	14.421	0.0				
15611	19/02/20	20:00:00	14.517	0.0				
15612	19/02/20	21:00:00	14.517	0.0				
15613	19/02/20	22:00:00	14.421	0.0				
15614	19/02/20	23:00:00	14.421	0.0				
15615	20/02/20	00:00:00	14.421	0.0				
15616	20/02/20	01:00:00	14.421	0.0				
15617	20/02/20	02:00:00	14.421	0.0				
15618	20/02/20	03:00:00	14.421	0.0				
15619	20/02/20	04:00:00	14.421	0.0				
15620	20/02/20	05:00:00	14.325	0.0				
15621	20/02/20	06:00:00	14.421	0.0				
15622	20/02/20	07:00:00	14.421	0.0				
15623	20/02/20	08:00:00	14.421	0.0				
15624	20/02/20	09:00:00	14.421	0.0				
15625	20/02/20	10:00:00	14.325	0.0				
15626	20/02/20	11:00:00	14.421	0.0				
15627	20/02/20	12:00:00	14.421	10.8				
15628	20/02/20	13:00:00	14.421	10.8				
15629	20/02/20	14:00:00	14.421	21.5				
15630	20/02/20	15:00:00	14.421	10.8				
15631	20/02/20	16:00:00	14.421	10.8				
15632	20/02/20	17:00:00	14.421	0.0				
15633	20/02/20	18:00:00	14.421	0.0				
15634	20/02/20	19:00:00	14.421	0.0				
15635	20/02/20	20:00:00	14.421	0.0				
15636	20/02/20	21:00:00	14.421	0.0				
15637	20/02/20	22:00:00	14.325	0.0				
15638	20/02/20	23:00:00	14.421	0.0				
15639	21/02/20	00:00:00	14.421	0.0				
15640	21/02/20	01:00:00	14.421	0.0				
15641	21/02/20	02:00:00	14.421	0.0				
15642	21/02/20	03:00:00	14.421	0.0				
15643	21/02/20	04:00:00	14.421	0.0				
15644	21/02/20	05:00:00	14.325	0.0				
15645	21/02/20	06:00:00	14.325	0.0				
15646	21/02/20	07:00:00	14.325	0.0				
15647	21/02/20	08:00:00	14.325	0.0				
15648	21/02/20	09:00:00	14.325	0.0				
15649	21/02/20	10:00:00	14.325	0.0				
15650	21/02/20	11:00:00	14.421	0.0				
15651	21/02/20	12:00:00	14.421	0.0				
15652	21/02/20	13:00:00	14.421	10.8				
15653	21/02/20	14:00:00	14.421	10.8				
15654	21/02/20	15:00:00	14.421	10.8				
15655	21/02/20	16:00:00	14.421	10.8				
15656	21/02/20	17:00:00	14.421	0.0				
15657	21/02/20	18:00:00	14.421	0.0				
15658	21/02/20	19:00:00	14.421	0.0				
15659	21/02/20	20:00:00	14.421	0.0				
15660	21/02/20	21:00:00	14.421	0.0				
15661	21/02/20	22:00:00	14.421	0.0				
15662	21/02/20	23:00:00	14.421	0.0				
15663	22/02/20	00:00:00	14.421	0.0				
15664	22/02/20	01:00:00	14.421	0.0				
15665	22/02/20	02:00:00	14.421	0.0				
15666	22/02/20	03:00:00	14.421	0.0				
15667	22/02/20	04:00:00	14.421	0.0				
15668	22/02/20	05:00:00	14.421	0.0				
15669	22/02/20	06:00:00	14.325	0.0				
15670	22/02/20	07:00:00	14.325	0.0				
15671	22/02/20	08:00:00	14.421	0.0				
15672	22/02/20	09:00:00	14.421	0.0				
15673	22/02/20	10:00:00	14.421	0.0				
15674	22/02/20	11:00:00	14.421	0.0				
15675	22/02/20	12:00:00	14.421	0.0				
15676	22/02/20	13:00:00	14.421	0.0				
15677	22/02/20	14:00:00	14.421	10.8				
15678	22/02/20	15:00:00	14.421	10.8				
15679	22/02/20	16:00:00	14.421	0.0				
15680	22/02/20	17:00:00	14.421	0.0				
15681	22/02/20	18:00:00	14.325	0.0				
15682	22/02/20	19:00:00	14.325	0.0				
15683	22/02/20	20:00:00	14.325	0.0				
15684	22/02/20	21:00:00	14.325	0.0				
15685	22/02/20	22:00:00	14.325	0.0				
15686	22/02/20	23:00:00	14.325	0.0				
15687	23/02/20	00:00:00	14.325	0.0				
15688	23/02/20	01:00:00	14.325	0.0				
15689	23/02/20	02:00:00	14.325	0.0				
15690	23/02/20	03:00:00	14.325	0.0				
15691	23/02/20	04:00:00	14.325	0.0				
15692	23/02/20	05:00:00	14.325	0.0				
15693	23/02/20	06:00:00	14.325	0.0				
15694	23/02/20	07:00:00	14.325	0.0				
15695	23/02/20	08:00:00	14.325	0.0				
15696	23/02/20	09:00:00	14.325	0.0				
15697	23/02/20	10:00:00	14.325	0.0				
15698	23/02/20	11:00:00	14.325	0.0				
15699	23/02/20	12:00:00	14.325	0.0				
15700	23/02/20	13:00:00	14.325	0.0				
15701	23/02/20	14:00:00	14.325	0.0				
15702	23/02/20	15:00:00	14.325	0.0				
15703	23/02/20	16:00:00	14.325	0.0				
15704	23/02/20	17:00:00	14.325	0.0				
15705	23/02/20	18:00:00	14.325	0.0				
15706	23/02/20	19:00:00	14.325	0.0				
15707	23/02/20	20:00:00	14.325	0.0				
15708	23/02/20	21:00:00	14.325	0.0				
15709	23/02/20	22:00:00	14.325	0.0				
15710	23/02/20	23:00:00	14.325	0.0				
15711	24/02/20	00:00:00	14.325	0.0				
15712	24/02/20	01:00:00	14.325	0.0				
15713	24/02/20	02:00:00	14.325	0.0				
15714	24/02/20	03:00:00	14.325	0.0				
15715	24/02/20	04:00:00	14.325	0.0				
15716	24/02/20	05:00:00	14.325	0.0				
15717	24/02/20	06:00:00	14.325	0.0				
15718	24/02/20	07:00:00	14.325	0.0				
15719	24/02/20	08:00:00	14.325	0.0				
15720	24/02/20	09:00:00	14.325	0.0				
15721	24/02/20	10:00:00	14.325	0.0				
15722	24/02/20	11:00:00	14.325	0.0				
15723	24/02/20	12:00:00	14.325	0.0				
15724	24/02/20	13:00:00	14.325	0.0				
15725	24/02/20	14:00:00	14.325	0.0				
15726	24/02/20	15:00:00	14.325	10.8				
15727	24/02/20	16:00:00	14.325	0.0				
15728	24/02/20	17:00:00	14.325	0.0				
15729	24/02/20	18:00:00	14.325	0.0				
15730	24/02/20	19:00:00	14.325	0.0				
15731	24/02/20	20:00:00	14.325	0.0				
15732	24/02/20	21:00:00	14.325	0.0				
15733	24/02/20	22:00:00	14.325	0.0				
15734	24/02/20	23:00:00	14.325	0.0				
15735	25/02/20	00:00:00	14.325	0.0				
15736	25/02/20	01:00:00	14.325	0.0				
15737	25/02/20	02:00:00	14.325	0.0				
15738	25/02/20	03:00:00	14.325	0.0				
15739	25/02/20	04:00:00	14.325	0.0				
15740	25/02/20	05:00:00	14.325	0.0				
15741	25/02/20	06:00:00	14.325	0.0				
15742	25/02/20	07:00:00	14.325	0.0				
15743	25/02/20	08:00:00	14.325	0.0				
15744	25/02/20	09:00:00	14.325	0.0				
15745	25/02/20	10:00:00	14.325	0.0				
15746	25/02/20	11:00:00	14.325	0.0				
15747	25/02/20	12:00:00	14.325	10.8				
15748	25/02/20	13:00:00	14.230	0.0				
15749	25/02/20	14:00:00	14.230	0.0				
15750	25/02/20	15:00:00	14.230	0.0				
15751	25/02/20	16:00:00	14.230	0.0				
15752	25/02/20	17:00:00	14.230	0.0				
15753	25/02/20	18:00:00	14.230	0.0				
15754	25/02/20	19:00:00	14.230	0.0				
15755	25/02/20	20:00:00	14.325	0.0				
15756	25/02/20	21:00:00	14.325	0.0				
15757	25/02/20	22:00:00	14.325	0.0				
15758	25/02/20	23:00:00	14.325	0.0				
15759	26/02/20	00:00:00	14.325	0.0				
15760	26/02/20	01:00:00	14.325	0.0				
15761	26/02/20	02:00:00	14.325	0.0				
15762	26/02/20	03:00:00	14.325	0.0				
15763	26/02/20	04:00:00	14.325	0.0				
15764	26/02/20	05:00:00	14.325	0.0				
15765	26/02/20	06:00:00	14.325	0.0				
15766	26/02/20	07:00:00	14.325	0.0				
15767	26/02/20	08:00:00	14.325	0.0				
15768	26/02/20	09:00:00	14.325	0.0				
15769	26/02/20	10:00:00	14.325	0.0				
15770	26/02/20	11:00:00	14.325	0.0				
15771	26/02/20	12:00:00	14.325	0.0				
15772	26/02/20	13:00:00	14.325	0.0				
15773	26/02/20	14:00:00	14.325	0.0				
15774	26/02/20	15:00:00	14.325	0.0				
15775	26/02/20	16:00:00	14.325	0.0				
15776	26/02/20	17:00:00	14.325	0.0				
15777	26/02/20	18:00:00	14.325	0.0				
15778	26/02/20	19:00:00	14.325	0.0				
15779	26/02/20	20:00:00	14.325	0.0				
15780	26/02/20	21:00:00	14.325	0.0				
15781	26/02/20	22:00:00	14.325	0.0				
15782	26/02/20	23:00:00	14.325	0.0				
15783	27/02/20	00:00:00	14.325	0.0				
15784	27/02/20	01:00:00	14.325	0.0				
15785	27/02/20	02:00:00	14.325	0.0				
15786	27/02/20	03:00:00	14.325	0.0				
15787	27/02/20	04:00:00	14.325	0.0				
15788	27/02/20	05:00:00	14.325	0.0				
15789	27/02/20	06:00:00	14.325	0.0				
15790	27/02/20	07:00:00	14.230	0.0				
15791	27/02/20	08:00:00	14.230	0.0				
15792	27/02/20	09:00:00	14.230	0.0				
15793	27/02/20	10:00:00	14.230	0.0				
15794	27/02/20	11:00:00	14.230	0.0				
15795	27/02/20	12:00:00	14.230	0.0				
15796	27/02/20	13:00:00	14.325	0.0				
15797	27/02/20	14:00:00	14.230	0.0				
15798	27/02/20	15:00:00	14.230	0.0				
15799	27/02/20	16:00:00	14.230	0.0				
15800	27/02/20	17:00:00	14.230	0.0				
15801	27/02/20	18:00:00	14.230	0.0				
15802	27/02/20	19:00:00	14.230	0.0				
15803	27/02/20	20:00:00	14.230	0.0				
15804	27/02/20	21:00:00	14.325	0.0				
15805	27/02/20	22:00:00	14.230	0.0				
15806	27/02/20	23:00:00	14.230	0.0				
15807	28/02/20	00:00:00	14.230	0.0				
15808	28/02/20	01:00:00	14.230	0.0				
15809	28/02/20	02:00:00	14.325	0.0				
15810	28/02/20	03:00:00	14.230	0.0				
15811	28/02/20	04:00:00	14.230	0.0				
15812	28/02/20	05:00:00	14.325	0.0				
15813	28/02/20	06:00:00	14.230	0.0				
15814	28/02/20	07:00:00	14.325	0.0				
15815	28/02/20	08:00:00	14.325	0.0				
15816	28/02/20	09:00:00	14.325	0.0				
15817	28/02/20	10:00:00	14.230	0.0				
15818	28/02/20	11:00:00	14.325	0.0				
15819	28/02/20	12:00:00	14.325	0.0				
15820	28/02/20	13:00:00	14.325	0.0				
15821	28/02/20	14:00:00	14.325	0.0				
15822	28/02/20	15:00:00	14.325	0.0				
15823	28/02/20	16:00:00	14.325	0.0				
15824	28/02/20	17:00:00	14.325	0.0				
15825	28/02/20	18:00:00	14.325	0.0				
15826	28/02/20	19:00:00	14.325	0.0				
15827	28/02/20	20:00:00	14.325	0.0				
15828	28/02/20	21:00:00	14.325	0.0				
15829	28/02/20	22:00:00	14.325	0.0				
15830	28/02/20	23:00:00	14.230	0.0				
15831	29/02/20	00:00:00	14.230	0.0				
15832	29/02/20	01:00:00	14.230	0.0				
15833	29/02/20	02:00:00	14.230	0.0				
15834	29/02/20	03:00:00	14.230	0.0				
15835	29/02/20	04:00:00	14.325	0.0				
15836	29/02/20	05:00:00	14.325	0.0				
15837	29/02/20	06:00:00	14.230	0.0				
