"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10933128, SEN S/N: 10933128, LBL: Porros_40m)"	"Acoplador separado (LGR S/N: 10933128, SEN S/N: 10933128)"	"Acoplador adjunto (LGR S/N: 10933128, SEN S/N: 10933128)"	"Host conectado (LGR S/N: 10933128, SEN S/N: 10933128)"	"Parado (LGR S/N: 10933128, SEN S/N: 10933128)"	"Final de archivo (LGR S/N: 10933128, SEN S/N: 10933128)"
3878	31/05/22	21:05:00	15.390					
3879	31/05/22	21:10:00	15.414					
3880	31/05/22	21:15:00	15.414					
3881	31/05/22	21:20:00	15.414					
3882	31/05/22	21:25:00	15.438					
3883	31/05/22	21:30:00	15.438					
3884	31/05/22	21:35:00	15.414					
3885	31/05/22	21:40:00	15.390					
3886	31/05/22	21:45:00	15.390					
3887	31/05/22	21:50:00	15.390					
3888	31/05/22	21:55:00	15.390					
3889	31/05/22	22:00:00	15.414					
3890	31/05/22	22:05:00	15.414					
3891	31/05/22	22:10:00	15.438					
3892	31/05/22	22:15:00	15.461					
3893	31/05/22	22:20:00	15.485					
3894	31/05/22	22:25:00	15.509					
3895	31/05/22	22:30:00	15.509					
3896	31/05/22	22:35:00	15.533					
3897	31/05/22	22:40:00	15.533					
3898	31/05/22	22:45:00	15.533					
3899	31/05/22	22:50:00	15.533					
3900	31/05/22	22:55:00	15.509					
3901	31/05/22	23:00:00	15.509					
3902	31/05/22	23:05:00	15.509					
3903	31/05/22	23:10:00	15.509					
3904	31/05/22	23:15:00	15.509					
3905	31/05/22	23:20:00	15.509					
3906	31/05/22	23:25:00	15.509					
3907	31/05/22	23:30:00	15.509					
3908	31/05/22	23:35:00	15.581					
3909	31/05/22	23:40:00	15.629					
3910	31/05/22	23:45:00	15.605					
3911	31/05/22	23:50:00	15.557					
3912	31/05/22	23:55:00	15.533					
3913	01/06/22	00:00:00	15.533					
3914	01/06/22	00:05:00	15.533					
3915	01/06/22	00:10:00	15.557					
3916	01/06/22	00:15:00	15.581					
3917	01/06/22	00:20:00	15.629					
3918	01/06/22	00:25:00	15.676					
3919	01/06/22	00:30:00	15.700					
3920	01/06/22	00:35:00	15.700					
3921	01/06/22	00:40:00	15.700					
3922	01/06/22	00:45:00	15.724					
3923	01/06/22	00:50:00	15.724					
3924	01/06/22	00:55:00	15.748					
3925	01/06/22	01:00:00	15.748					
3926	01/06/22	01:05:00	15.748					
3927	01/06/22	01:10:00	15.748					
3928	01/06/22	01:15:00	15.772					
3929	01/06/22	01:20:00	15.772					
3930	01/06/22	01:25:00	15.772					
3931	01/06/22	01:30:00	15.819					
3932	01/06/22	01:35:00	15.819					
3933	01/06/22	01:40:00	15.819					
3934	01/06/22	01:45:00	15.748					
3935	01/06/22	01:50:00	15.700					
3936	01/06/22	01:55:00	15.676					
3937	01/06/22	02:00:00	15.676					
3938	01/06/22	02:05:00	15.652					
3939	01/06/22	02:10:00	15.652					
3940	01/06/22	02:15:00	15.676					
3941	01/06/22	02:20:00	15.676					
3942	01/06/22	02:25:00	15.700					
3943	01/06/22	02:30:00	15.724					
3944	01/06/22	02:35:00	15.772					
3945	01/06/22	02:40:00	15.843					
3946	01/06/22	02:45:00	15.963					
3947	01/06/22	02:50:00	16.034					
3948	01/06/22	02:55:00	16.129					
3949	01/06/22	03:00:00	16.201					
3950	01/06/22	03:05:00	16.201					
3951	01/06/22	03:10:00	16.153					
3952	01/06/22	03:15:00	16.129					
3953	01/06/22	03:20:00	16.153					
3954	01/06/22	03:25:00	16.153					
3955	01/06/22	03:30:00	16.082					
3956	01/06/22	03:35:00	16.082					
3957	01/06/22	03:40:00	16.082					
3958	01/06/22	03:45:00	16.106					
3959	01/06/22	03:50:00	16.129					
3960	01/06/22	03:55:00	16.129					
3961	01/06/22	04:00:00	16.106					
3962	01/06/22	04:05:00	16.082					
3963	01/06/22	04:10:00	15.963					
3964	01/06/22	04:15:00	15.915					
3965	01/06/22	04:20:00	15.891					
3966	01/06/22	04:25:00	15.867					
3967	01/06/22	04:30:00	15.867					
3968	01/06/22	04:35:00	15.867					
3969	01/06/22	04:40:00	15.867					
3970	01/06/22	04:45:00	15.867					
3971	01/06/22	04:50:00	15.867					
3972	01/06/22	04:55:00	15.867					
3973	01/06/22	05:00:00	15.867					
3974	01/06/22	05:05:00	15.843					
3975	01/06/22	05:10:00	15.819					
3976	01/06/22	05:15:00	15.819					
3977	01/06/22	05:20:00	15.819					
3978	01/06/22	05:25:00	15.843					
3979	01/06/22	05:30:00	15.867					
3980	01/06/22	05:35:00	15.891					
3981	01/06/22	05:40:00	15.939					
3982	01/06/22	05:45:00	15.963					
3983	01/06/22	05:50:00	16.010					
3984	01/06/22	05:55:00	16.058					
3985	01/06/22	06:00:00	16.463					
3986	01/06/22	06:05:00	16.820					
3987	01/06/22	06:10:00	17.058					
3988	01/06/22	06:15:00	17.153					
3989	01/06/22	06:20:00	17.130					
3990	01/06/22	06:25:00	16.392					
3991	01/06/22	06:30:00	16.058					
3992	01/06/22	06:35:00	15.915					
3993	01/06/22	06:40:00	15.867					
3994	01/06/22	06:45:00	15.843					
3995	01/06/22	06:50:00	15.819					
3996	01/06/22	06:55:00	15.819					
3997	01/06/22	07:00:00	15.867					
3998	01/06/22	07:05:00	16.010					
3999	01/06/22	07:10:00	16.201					
4000	01/06/22	07:15:00	16.534					
4001	01/06/22	07:20:00	16.725					
4002	01/06/22	07:25:00	16.915					
4003	01/06/22	07:30:00	16.796					
4004	01/06/22	07:35:00	16.558					
4005	01/06/22	07:40:00	16.487					
4006	01/06/22	07:45:00	16.487					
4007	01/06/22	07:50:00	16.511					
4008	01/06/22	07:55:00	16.534					
4009	01/06/22	08:00:00	16.534					
4010	01/06/22	08:05:00	16.582					
4011	01/06/22	08:10:00	16.606					
4012	01/06/22	08:15:00	16.630					
4013	01/06/22	08:20:00	16.534					
4014	01/06/22	08:25:00	16.415					
4015	01/06/22	08:30:00	16.392					
4016	01/06/22	08:35:00	16.439					
4017	01/06/22	08:40:00	16.272					
4018	01/06/22	08:45:00	16.392					
4019	01/06/22	08:50:00	16.487					
4020	01/06/22	08:55:00	16.558					
4021	01/06/22	09:00:00	16.558					
4022	01/06/22	09:05:00	16.582					
4023	01/06/22	09:10:00	16.582					
4024	01/06/22	09:15:00	16.582					
4025	01/06/22	09:20:00	16.677					
4026	01/06/22	09:25:00	16.915					
4027	01/06/22	09:30:00	16.844					
4028	01/06/22	09:35:00	16.677					
4029	01/06/22	09:40:00	16.606					
4030	01/06/22	09:45:00	16.534					
4031	01/06/22	09:50:00	16.487					
4032	01/06/22	09:55:00	16.392					
4033	01/06/22	10:00:00	16.272					
4034	01/06/22	10:05:00	16.225					
4035	01/06/22	10:10:00	16.225					
4036	01/06/22	10:15:00	16.201					
4037	01/06/22	10:20:00	16.249					
4038	01/06/22	10:25:00	16.296					
4039	01/06/22	10:30:00	16.344					
4040	01/06/22	10:35:00	16.344					
4041	01/06/22	10:40:00	16.392					
4042	01/06/22	10:45:00	16.344					
4043	01/06/22	10:50:00	16.320					
4044	01/06/22	10:55:00	16.344					
4045	01/06/22	11:00:00	16.439					
4046	01/06/22	11:05:00	16.511					
4047	01/06/22	11:10:00	16.534					
4048	01/06/22	11:15:00	16.606					
4049	01/06/22	11:20:00	16.630					
4050	01/06/22	11:25:00	16.654					
4051	01/06/22	11:30:00	16.677					
4052	01/06/22	11:35:00	16.582					
4053	01/06/22	11:40:00	16.630					
4054	01/06/22	11:45:00	16.677					
4055	01/06/22	11:50:00	16.773					
4056	01/06/22	11:55:00	16.796					
4057	01/06/22	12:00:00	16.820					
4058	01/06/22	12:05:00	16.820					
4059	01/06/22	12:10:00	16.844					
4060	01/06/22	12:15:00	16.844					
4061	01/06/22	12:20:00	16.820					
4062	01/06/22	12:25:00	16.868					
4063	01/06/22	12:30:00	16.915					
4064	01/06/22	12:35:00	16.915					
4065	01/06/22	12:40:00	16.796					
4066	01/06/22	12:45:00	16.773					
4067	01/06/22	12:50:00	16.773					
4068	01/06/22	12:55:00	16.725					
4069	01/06/22	13:00:00	16.701					
4070	01/06/22	13:05:00	16.677					
4071	01/06/22	13:10:00	16.677					
4072	01/06/22	13:15:00	16.677					
4073	01/06/22	13:20:00	16.654					
4074	01/06/22	13:25:00	16.630					
4075	01/06/22	13:30:00	16.654					
4076	01/06/22	13:35:00	16.654					
4077	01/06/22	13:40:00	16.677					
4078	01/06/22	13:45:00	16.582					
4079	01/06/22	13:50:00	16.463					
4080	01/06/22	13:55:00	16.415					
4081	01/06/22	14:00:00	16.415					
4082	01/06/22	14:05:00	16.296					
4083	01/06/22	14:10:00	16.153					
4084	01/06/22	14:15:00	16.058					
4085	01/06/22	14:20:00	15.986					
4086	01/06/22	14:25:00	15.939					
4087	01/06/22	14:30:00	15.915					
4088	01/06/22	14:35:00	15.819					
4089	01/06/22	14:40:00	15.724					
4090	01/06/22	14:45:00	15.676					
4091	01/06/22	14:50:00	15.724					
4092	01/06/22	14:55:00	15.772					
4093	01/06/22	15:00:00	15.819					
4094	01/06/22	15:05:00	15.843					
4095	01/06/22	15:10:00	15.867					
4096	01/06/22	15:15:00	15.843					
4097	01/06/22	15:20:00	15.867					
4098	01/06/22	15:25:00	15.891					
4099	01/06/22	15:30:00	15.891					
4100	01/06/22	15:35:00	15.915					
4101	01/06/22	15:40:00	15.915					
4102	01/06/22	15:45:00	15.891					
4103	01/06/22	15:50:00	15.772					
4104	01/06/22	15:55:00	15.724					
4105	01/06/22	16:00:00	15.700					
4106	01/06/22	16:05:00	15.629					
4107	01/06/22	16:10:00	15.557					
4108	01/06/22	16:15:00	15.557					
4109	01/06/22	16:20:00	15.557					
4110	01/06/22	16:25:00	15.533					
4111	01/06/22	16:30:00	15.533					
4112	01/06/22	16:35:00	15.509					
4113	01/06/22	16:40:00	15.485					
4114	01/06/22	16:45:00	15.509					
4115	01/06/22	16:50:00	15.533					
4116	01/06/22	16:55:00	15.557					
4117	01/06/22	17:00:00	15.581					
4118	01/06/22	17:05:00	15.605					
4119	01/06/22	17:10:00	15.629					
4120	01/06/22	17:15:00	15.652					
4121	01/06/22	17:20:00	15.676					
4122	01/06/22	17:25:00	15.676					
4123	01/06/22	17:30:00	15.676					
4124	01/06/22	17:35:00	15.652					
4125	01/06/22	17:40:00	15.605					
4126	01/06/22	17:45:00	15.533					
4127	01/06/22	17:50:00	15.533					
4128	01/06/22	17:55:00	15.533					
4129	01/06/22	18:00:00	15.533					
4130	01/06/22	18:05:00	15.509					
4131	01/06/22	18:10:00	15.509					
4132	01/06/22	18:15:00	15.485					
4133	01/06/22	18:20:00	15.461					
4134	01/06/22	18:25:00	15.461					
4135	01/06/22	18:30:00	15.438					
4136	01/06/22	18:35:00	15.438					
4137	01/06/22	18:40:00	15.438					
4138	01/06/22	18:45:00	15.438					
4139	01/06/22	18:50:00	15.438					
4140	01/06/22	18:55:00	15.438					
4141	01/06/22	19:00:00	15.438					
4142	01/06/22	19:05:00	15.438					
4143	01/06/22	19:10:00	15.438					
4144	01/06/22	19:15:00	15.438					
4145	01/06/22	19:20:00	15.438					
4146	01/06/22	19:25:00	15.438					
4147	01/06/22	19:30:00	15.438					
4148	01/06/22	19:35:00	15.438					
4149	01/06/22	19:40:00	15.438					
4150	01/06/22	19:45:00	15.438					
4151	01/06/22	19:50:00	15.438					
4152	01/06/22	19:55:00	15.438					
4153	01/06/22	20:00:00	15.438					
4154	01/06/22	20:05:00	15.438					
4155	01/06/22	20:10:00	15.414					
4156	01/06/22	20:15:00	15.414					
4157	01/06/22	20:20:00	15.414					
4158	01/06/22	20:25:00	15.414					
4159	01/06/22	20:30:00	15.414					
4160	01/06/22	20:35:00	15.438					
4161	01/06/22	20:40:00	15.438					
4162	01/06/22	20:45:00	15.438					
4163	01/06/22	20:50:00	15.438					
4164	01/06/22	20:55:00	15.461					
4165	01/06/22	21:00:00	15.461					
4166	01/06/22	21:05:00	15.461					
4167	01/06/22	21:10:00	15.461					
4168	01/06/22	21:15:00	15.485					
4169	01/06/22	21:20:00	15.485					
4170	01/06/22	21:25:00	15.509					
4171	01/06/22	21:30:00	15.509					
4172	01/06/22	21:35:00	15.509					
4173	01/06/22	21:40:00	15.509					
4174	01/06/22	21:45:00	15.533					
4175	01/06/22	21:50:00	15.533					
4176	01/06/22	21:55:00	15.533					
4177	01/06/22	22:00:00	15.557					
4178	01/06/22	22:05:00	15.533					
4179	01/06/22	22:10:00	15.509					
4180	01/06/22	22:15:00	15.509					
4181	01/06/22	22:20:00	15.533					
4182	01/06/22	22:25:00	15.509					
4183	01/06/22	22:30:00	15.509					
4184	01/06/22	22:35:00	15.485					
4185	01/06/22	22:40:00	15.509					
4186	01/06/22	22:45:00	15.533					
4187	01/06/22	22:50:00	15.581					
4188	01/06/22	22:55:00	15.629					
4189	01/06/22	23:00:00	15.724					
4190	01/06/22	23:05:00	15.772					
4191	01/06/22	23:10:00	15.819					
4192	01/06/22	23:15:00	15.843					
4193	01/06/22	23:20:00	15.819					
4194	01/06/22	23:25:00	15.772					
4195	01/06/22	23:30:00	15.724					
4196	01/06/22	23:35:00	15.676					
4197	01/06/22	23:40:00	15.676					
4198	01/06/22	23:45:00	15.676					
4199	01/06/22	23:50:00	15.676					
4200	01/06/22	23:55:00	15.676					
4201	02/06/22	00:00:00	15.676					
4202	02/06/22	00:05:00	15.676					
4203	02/06/22	00:10:00	15.700					
4204	02/06/22	00:15:00	15.700					
4205	02/06/22	00:20:00	15.724					
4206	02/06/22	00:25:00	15.724					
4207	02/06/22	00:30:00	15.724					
4208	02/06/22	00:35:00	15.748					
4209	02/06/22	00:40:00	15.748					
4210	02/06/22	00:45:00	15.748					
4211	02/06/22	00:50:00	15.748					
4212	02/06/22	00:55:00	15.748					
4213	02/06/22	01:00:00	15.748					
4214	02/06/22	01:05:00	15.748					
4215	02/06/22	01:10:00	15.724					
4216	02/06/22	01:15:00	15.724					
4217	02/06/22	01:20:00	15.724					
4218	02/06/22	01:25:00	15.700					
4219	02/06/22	01:30:00	15.700					
4220	02/06/22	01:35:00	15.700					
4221	02/06/22	01:40:00	15.700					
4222	02/06/22	01:45:00	15.724					
4223	02/06/22	01:50:00	15.724					
4224	02/06/22	01:55:00	15.748					
4225	02/06/22	02:00:00	15.772					
4226	02/06/22	02:05:00	15.819					
4227	02/06/22	02:10:00	15.867					
4228	02/06/22	02:15:00	15.891					
4229	02/06/22	02:20:00	15.915					
4230	02/06/22	02:25:00	15.939					
4231	02/06/22	02:30:00	15.939					
4232	02/06/22	02:35:00	15.963					
4233	02/06/22	02:40:00	15.986					
4234	02/06/22	02:45:00	16.010					
4235	02/06/22	02:50:00	16.034					
4236	02/06/22	02:55:00	16.058					
4237	02/06/22	03:00:00	16.082					
4238	02/06/22	03:05:00	16.058					
4239	02/06/22	03:10:00	16.058					
4240	02/06/22	03:15:00	16.106					
4241	02/06/22	03:20:00	16.106					
4242	02/06/22	03:25:00	16.106					
4243	02/06/22	03:30:00	16.106					
4244	02/06/22	03:35:00	16.129					
4245	02/06/22	03:40:00	16.129					
4246	02/06/22	03:45:00	16.129					
4247	02/06/22	03:50:00	16.153					
4248	02/06/22	03:55:00	16.153					
4249	02/06/22	04:00:00	16.177					
4250	02/06/22	04:05:00	16.201					
4251	02/06/22	04:10:00	16.225					
4252	02/06/22	04:15:00	16.272					
4253	02/06/22	04:20:00	16.296					
4254	02/06/22	04:25:00	16.296					
4255	02/06/22	04:30:00	16.320					
4256	02/06/22	04:35:00	16.320					
4257	02/06/22	04:40:00	16.344					
4258	02/06/22	04:45:00	16.344					
4259	02/06/22	04:50:00	16.392					
4260	02/06/22	04:55:00	16.392					
4261	02/06/22	05:00:00	16.392					
4262	02/06/22	05:05:00	16.415					
4263	02/06/22	05:10:00	16.415					
4264	02/06/22	05:15:00	16.415					
4265	02/06/22	05:20:00	16.415					
4266	02/06/22	05:25:00	16.463					
4267	02/06/22	05:30:00	16.487					
4268	02/06/22	05:35:00	16.511					
4269	02/06/22	05:40:00	16.487					
4270	02/06/22	05:45:00	16.392					
4271	02/06/22	05:50:00	16.368					
4272	02/06/22	05:55:00	16.392					
4273	02/06/22	06:00:00	16.463					
4274	02/06/22	06:05:00	16.534					
4275	02/06/22	06:10:00	16.582					
4276	02/06/22	06:15:00	16.558					
4277	02/06/22	06:20:00	16.582					
4278	02/06/22	06:25:00	16.582					
4279	02/06/22	06:30:00	16.558					
4280	02/06/22	06:35:00	16.606					
4281	02/06/22	06:40:00	16.915					
4282	02/06/22	06:45:00	17.130					
4283	02/06/22	06:50:00	17.296					
4284	02/06/22	06:55:00	17.034					
4285	02/06/22	07:00:00	16.773					
4286	02/06/22	07:05:00	16.606					
4287	02/06/22	07:10:00	16.511					
4288	02/06/22	07:15:00	16.439					
4289	02/06/22	07:20:00	16.392					
4290	02/06/22	07:25:00	16.392					
4291	02/06/22	07:30:00	16.392					
4292	02/06/22	07:35:00	16.344					
4293	02/06/22	07:40:00	16.320					
4294	02/06/22	07:45:00	16.296					
4295	02/06/22	07:50:00	16.368					
4296	02/06/22	07:55:00	16.392					
4297	02/06/22	08:00:00	16.439					
4298	02/06/22	08:05:00	16.249					
4299	02/06/22	08:10:00	16.034					
4300	02/06/22	08:15:00	15.963					
4301	02/06/22	08:20:00	15.939					
4302	02/06/22	08:25:00	15.939					
4303	02/06/22	08:30:00	15.891					
4304	02/06/22	08:35:00	15.915					
4305	02/06/22	08:40:00	15.915					
4306	02/06/22	08:45:00	15.891					
4307	02/06/22	08:50:00	15.867					
4308	02/06/22	08:55:00	15.867					
4309	02/06/22	09:00:00	15.843					
4310	02/06/22	09:05:00	15.867					
4311	02/06/22	09:10:00	15.915					
4312	02/06/22	09:15:00	15.915					
4313	02/06/22	09:20:00	15.939					
4314	02/06/22	09:25:00	15.939					
4315	02/06/22	09:30:00	15.939					
4316	02/06/22	09:35:00	15.939					
4317	02/06/22	09:40:00	15.939					
4318	02/06/22	09:45:00	15.963					
4319	02/06/22	09:50:00	15.986					
4320	02/06/22	09:55:00	16.010					
4321	02/06/22	10:00:00	16.058					
4322	02/06/22	10:05:00	16.129					
4323	02/06/22	10:10:00	16.201					
4324	02/06/22	10:15:00	16.201					
4325	02/06/22	10:20:00	16.201					
4326	02/06/22	10:25:00	16.177					
4327	02/06/22	10:30:00	16.153					
4328	02/06/22	10:35:00	16.082					
4329	02/06/22	10:40:00	16.010					
4330	02/06/22	10:45:00	15.963					
4331	02/06/22	10:50:00	16.010					
4332	02/06/22	10:55:00	16.201					
4333	02/06/22	11:00:00	16.392					
4334	02/06/22	11:05:00	16.534					
4335	02/06/22	11:10:00	16.368					
4336	02/06/22	11:15:00	16.272					
4337	02/06/22	11:20:00	16.249					
4338	02/06/22	11:25:00	16.249					
4339	02/06/22	11:30:00	16.225					
4340	02/06/22	11:35:00	16.225					
4341	02/06/22	11:40:00	16.392					
4342	02/06/22	11:45:00	16.630					
4343	02/06/22	11:50:00	16.939					
4344	02/06/22	11:55:00	17.058					
4345	02/06/22	12:00:00	16.844					
4346	02/06/22	12:05:00	16.773					
4347	02/06/22	12:10:00	16.677					
4348	02/06/22	12:15:00	16.654					
4349	02/06/22	12:20:00	16.677					
4350	02/06/22	12:25:00	16.487					
4351	02/06/22	12:30:00	16.296					
4352	02/06/22	12:35:00	16.296					
4353	02/06/22	12:40:00	16.439					
4354	02/06/22	12:45:00	16.487					
4355	02/06/22	12:50:00	16.534					
4356	02/06/22	12:55:00	16.534					
4357	02/06/22	13:00:00	16.558					
4358	02/06/22	13:05:00	16.558					
4359	02/06/22	13:10:00	16.511					
4360	02/06/22	13:15:00	16.439					
4361	02/06/22	13:20:00	16.487					
4362	02/06/22	13:25:00	16.558					
4363	02/06/22	13:30:00	16.630					
4364	02/06/22	13:35:00	16.796					
4365	02/06/22	13:40:00	16.987					
4366	02/06/22	13:45:00	16.963					
4367	02/06/22	13:50:00	16.725					
4368	02/06/22	13:55:00	16.630					
4369	02/06/22	14:00:00	16.439					
4370	02/06/22	14:05:00	16.344					
4371	02/06/22	14:10:00	16.296					
4372	02/06/22	14:15:00	16.320					
4373	02/06/22	14:20:00	16.320					
4374	02/06/22	14:25:00	16.225					
4375	02/06/22	14:30:00	16.082					
4376	02/06/22	14:35:00	15.986					
4377	02/06/22	14:40:00	15.939					
4378	02/06/22	14:45:00	15.819					
4379	02/06/22	14:50:00	15.772					
4380	02/06/22	14:55:00	15.772					
4381	02/06/22	15:00:00	15.748					
4382	02/06/22	15:05:00	15.724					
4383	02/06/22	15:10:00	15.700					
4384	02/06/22	15:15:00	15.700					
4385	02/06/22	15:20:00	15.724					
4386	02/06/22	15:25:00	15.700					
4387	02/06/22	15:30:00	15.676					
4388	02/06/22	15:35:00	15.676					
4389	02/06/22	15:40:00	15.700					
4390	02/06/22	15:45:00	15.676					
4391	02/06/22	15:50:00	15.700					
4392	02/06/22	15:55:00	15.676					
4393	02/06/22	16:00:00	15.676					
4394	02/06/22	16:05:00	15.676					
4395	02/06/22	16:10:00	15.700					
4396	02/06/22	16:15:00	15.676					
4397	02/06/22	16:20:00	15.676					
4398	02/06/22	16:25:00	15.676					
4399	02/06/22	16:30:00	15.676					
4400	02/06/22	16:35:00	15.676					
4401	02/06/22	16:40:00	15.676					
4402	02/06/22	16:45:00	15.652					
4403	02/06/22	16:50:00	15.652					
4404	02/06/22	16:55:00	15.629					
4405	02/06/22	17:00:00	15.629					
4406	02/06/22	17:05:00	15.605					
4407	02/06/22	17:10:00	15.605					
4408	02/06/22	17:15:00	15.581					
4409	02/06/22	17:20:00	15.581					
4410	02/06/22	17:25:00	15.581					
4411	02/06/22	17:30:00	15.581					
4412	02/06/22	17:35:00	15.581					
4413	02/06/22	17:40:00	15.581					
4414	02/06/22	17:45:00	15.581					
4415	02/06/22	17:50:00	15.581					
4416	02/06/22	17:55:00	15.605					
4417	02/06/22	18:00:00	15.629					
4418	02/06/22	18:05:00	15.629					
4419	02/06/22	18:10:00	15.652					
4420	02/06/22	18:15:00	15.652					
4421	02/06/22	18:20:00	15.652					
4422	02/06/22	18:25:00	15.652					
4423	02/06/22	18:30:00	15.629					
4424	02/06/22	18:35:00	15.629					
4425	02/06/22	18:40:00	15.629					
4426	02/06/22	18:45:00	15.605					
4427	02/06/22	18:50:00	15.581					
4428	02/06/22	18:55:00	15.581					
4429	02/06/22	19:00:00	15.557					
4430	02/06/22	19:05:00	15.438					
4431	02/06/22	19:10:00	15.390					
4432	02/06/22	19:15:00	15.366					
4433	02/06/22	19:20:00	15.342					
4434	02/06/22	19:25:00	15.342					
4435	02/06/22	19:30:00	15.342					
4436	02/06/22	19:35:00	15.342					
4437	02/06/22	19:40:00	15.342					
4438	02/06/22	19:45:00	15.342					
4439	02/06/22	19:50:00	15.342					
4440	02/06/22	19:55:00	15.366					
4441	02/06/22	20:00:00	15.342					
4442	02/06/22	20:05:00	15.342					
4443	02/06/22	20:10:00	15.342					
4444	02/06/22	20:15:00	15.342					
4445	02/06/22	20:20:00	15.342					
4446	02/06/22	20:25:00	15.342					
4447	02/06/22	20:30:00	15.342					
4448	02/06/22	20:35:00	15.342					
4449	02/06/22	20:40:00	15.342					
4450	02/06/22	20:45:00	15.390					
4451	02/06/22	20:50:00	15.438					
4452	02/06/22	20:55:00	15.533					
4453	02/06/22	21:00:00	15.581					
4454	02/06/22	21:05:00	15.629					
4455	02/06/22	21:10:00	15.700					
4456	02/06/22	21:15:00	15.843					
4457	02/06/22	21:20:00	15.939					
4458	02/06/22	21:25:00	16.010					
4459	02/06/22	21:30:00	16.058					
4460	02/06/22	21:35:00	16.082					
4461	02/06/22	21:40:00	16.082					
4462	02/06/22	21:45:00	16.010					
4463	02/06/22	21:50:00	15.963					
4464	02/06/22	21:55:00	15.819					
4465	02/06/22	22:00:00	15.652					
4466	02/06/22	22:05:00	15.581					
4467	02/06/22	22:10:00	15.533					
4468	02/06/22	22:15:00	15.533					
4469	02/06/22	22:20:00	15.605					
4470	02/06/22	22:25:00	15.796					
4471	02/06/22	22:30:00	15.915					
4472	02/06/22	22:35:00	16.034					
4473	02/06/22	22:40:00	16.058					
4474	02/06/22	22:45:00	16.082					
4475	02/06/22	22:50:00	16.058					
4476	02/06/22	22:55:00	15.963					
4477	02/06/22	23:00:00	15.939					
4478	02/06/22	23:05:00	15.867					
4479	02/06/22	23:10:00	15.676					
4480	02/06/22	23:15:00	15.581					
4481	02/06/22	23:20:00	15.557					
4482	02/06/22	23:25:00	15.533					
4483	02/06/22	23:30:00	15.509					
4484	02/06/22	23:35:00	15.509					
4485	02/06/22	23:40:00	15.509					
4486	02/06/22	23:45:00	15.533					
4487	02/06/22	23:50:00	15.533					
4488	02/06/22	23:55:00	15.533					
4489	03/06/22	00:00:00	15.533					
4490	03/06/22	00:05:00	15.533					
4491	03/06/22	00:10:00	15.533					
4492	03/06/22	00:15:00	15.533					
4493	03/06/22	00:20:00	15.485					
4494	03/06/22	00:25:00	15.485					
4495	03/06/22	00:30:00	15.485					
4496	03/06/22	00:35:00	15.485					
4497	03/06/22	00:40:00	15.485					
4498	03/06/22	00:45:00	15.485					
4499	03/06/22	00:50:00	15.485					
4500	03/06/22	00:55:00	15.485					
4501	03/06/22	01:00:00	15.485					
4502	03/06/22	01:05:00	15.485					
4503	03/06/22	01:10:00	15.485					
4504	03/06/22	01:15:00	15.485					
4505	03/06/22	01:20:00	15.485					
4506	03/06/22	01:25:00	15.485					
4507	03/06/22	01:30:00	15.485					
4508	03/06/22	01:35:00	15.485					
4509	03/06/22	01:40:00	15.509					
4510	03/06/22	01:45:00	15.509					
4511	03/06/22	01:50:00	15.533					
4512	03/06/22	01:55:00	15.533					
4513	03/06/22	02:00:00	15.533					
4514	03/06/22	02:05:00	15.557					
4515	03/06/22	02:10:00	15.557					
4516	03/06/22	02:15:00	15.581					
4517	03/06/22	02:20:00	15.581					
4518	03/06/22	02:25:00	15.581					
4519	03/06/22	02:30:00	15.581					
4520	03/06/22	02:35:00	15.581					
4521	03/06/22	02:40:00	15.605					
4522	03/06/22	02:45:00	15.581					
4523	03/06/22	02:50:00	15.581					
4524	03/06/22	02:55:00	15.581					
4525	03/06/22	03:00:00	15.557					
4526	03/06/22	03:05:00	15.557					
4527	03/06/22	03:10:00	15.533					
4528	03/06/22	03:15:00	15.485					
4529	03/06/22	03:20:00	15.485					
4530	03/06/22	03:25:00	15.461					
4531	03/06/22	03:30:00	15.461					
4532	03/06/22	03:35:00	15.461					
4533	03/06/22	03:40:00	15.438					
4534	03/06/22	03:45:00	15.414					
4535	03/06/22	03:50:00	15.438					
4536	03/06/22	03:55:00	15.414					
4537	03/06/22	04:00:00	15.390					
4538	03/06/22	04:05:00	15.390					
4539	03/06/22	04:10:00	15.390					
4540	03/06/22	04:15:00	15.366					
4541	03/06/22	04:20:00	15.342					
4542	03/06/22	04:25:00	15.342					
4543	03/06/22	04:30:00	15.342					
4544	03/06/22	04:35:00	15.342					
4545	03/06/22	04:40:00	15.342					
4546	03/06/22	04:45:00	15.366					
4547	03/06/22	04:50:00	15.390					
4548	03/06/22	04:55:00	15.390					
4549	03/06/22	05:00:00	15.414					
4550	03/06/22	05:05:00	15.438					
4551	03/06/22	05:10:00	15.414					
4552	03/06/22	05:15:00	15.438					
4553	03/06/22	05:20:00	15.438					
4554	03/06/22	05:25:00	15.438					
4555	03/06/22	05:30:00	15.438					
4556	03/06/22	05:35:00	15.485					
4557	03/06/22	05:40:00	15.533					
4558	03/06/22	05:45:00	15.581					
4559	03/06/22	05:50:00	15.629					
4560	03/06/22	05:55:00	15.629					
4561	03/06/22	06:00:00	15.652					
4562	03/06/22	06:05:00	15.652					
4563	03/06/22	06:10:00	15.652					
4564	03/06/22	06:15:00	15.652					
